GAME_ID	ROLE_ID	USER_ID	ROLE_NAME	GATEWAY_ID	NATIONALITY_ID	ROLE_GENDER	ROLE_OCCUPATION	ROLE_LEVEL	ROLE_STATE	CREATE_TIME	DELETE_TIME	LAST_LOGOUT_TIME	TOTAL_ONLINE_SECOND	MONEY1	MONEY2	EXPERIENCE
146	10342423	98469285	我三岁了哟丶	146001	0	2	2	27	1	2017/4/30 0:59		2017/4/30 13:11	3208	0	150	21654
146	10342555	98484256	馨云宁暖	146106	0	2	3	9	1	2017/4/30 1:54		2017/4/30 2:09	910	0	0	13160
146	10342566	98484296	广洲嘉兆	146106	0	1	4	8	1	2017/4/30 2:07		2017/4/30 3:33	4993	0	50	15842
146	10342568	98484306	miemie	146106	0	2	3	8	1	2017/4/30 2:11		2017/4/30 3:34	4999	0	175	15852
146	10342645	98480911	★逝水含萌灬	146105	0	2	2	8	1	2017/4/30 5:48		2017/4/30 5:59	656	0	0	15880
146	10342862	98469199	志候含尧	146106	0	1	4	10	1	2017/4/30 8:29		2017/4/30 8:46	741	0	50	14649
146	10342911	98485138	醉梦辰湃	146105	0	1	4	7	1	2017/4/30 8:56		2017/4/30 9:03	455	0	0	14874
146	10342977	98479268	染风仁车灬	146106	0	1	1	15	1	2017/4/30 9:25		2017/4/30 10:02	2254	0	30	2961
146	10343040	98485380	冷酷乄宏依★	146106	0	1	5	8	1	2017/4/30 9:46		2017/4/30 10:21	1060	0	0	5199
146	10343070	98478295	慕涵梦儿	146106	0	2	3	4	1	2017/4/30 9:58		2017/5/7 9:19	257	0	0	7158
146	10343085	98485473	丿风云怡莎	146106	0	2	2	75	1	2017/4/30 10:00		2017/5/21 15:47	22322	0	1718	3374951
146	10343316	98382492	诸葛――云儿	146103	0	2	3	81	1	2017/4/30 11:06		2017/5/8 22:40	43037	169	11	8234839
146	10343483	98486100	湳宮志尚	146106	0	1	4	11	1	2017/4/30 11:57		2017/4/30 12:18	1296	0	10	4292
146	10343492	98486126	倩音情凡つ	146106	0	2	3	55	1	2017/4/30 11:59		2017/5/14 9:37	7606	0	289	287105
146	10343536	98486207	幻影渺堂	146106	0	1	1	8	1	2017/4/30 12:08		2017/4/30 12:18	595	0	0	5274
146	10343638	98486486	兰若柠畅	146002	0	2	2	1	1	2017/4/30 12:42		2017/4/30 12:44	56	0	0	7000
146	10343735	98486708	茉莉雯春	146106	0	2	2	7	1	2017/4/30 13:15		2017/4/30 20:53	2554	0	0	14984
146	10343748	98486806	丿柏之钧羽灬	146106	0	1	1	3	2	2017/4/30 13:21	2017/4/30 16:17	2017/4/30 13:24	175	0	0	9100
146	10343776	98486861	浮祥飞铭	146106	0	1	4	10	1	2017/4/30 13:26		2017/4/30 13:47	1278	0	0	7480
146	10343785	98486806	弑神涵嘉	146106	0	2	3	54	1	2017/4/30 13:27		2017/5/6 23:31	15857	0	465	274123
146	10343862	98396141	红孩儿丶	146104	0	1	5	91	1	2017/4/30 13:46		2017/5/28 16:42	30905	72	1730	5388958
146	10343937	98487309	九改晨星	146106	0	2	3	25	1	2017/4/30 14:11		2017/4/30 17:35	7537	0	50	12310
146	10343966	98487387	孤泉书立	146106	0	1	1	10	1	2017/4/30 14:15		2017/5/1 18:17	4582	0	0	17515
146	10344160	98488045	雲慧怡琳	146040	0	2	3	58	1	2017/4/30 15:18		2017/5/3 13:08	13623	0	510	281849
146	10344321	98486126	旷世亦莲	146106	0	1	4	4	1	2017/4/30 15:59		2017/4/30 16:05	346	0	0	13099
146	10344332	98488434	夜舞雄国	146103	0	1	5	3	1	2017/4/30 16:02		2017/4/30 16:09	404	0	0	5100
146	10344410	98488486	★麒麟弘彤	146103	0	1	5	11	1	2017/4/30 16:27		2017/4/30 16:46	1126	0	155	14038
146	10344460	98486806	陆曦月	146106	0	2	2	1	1	2017/4/30 16:43		2017/4/30 16:44	68	0	0	7000
146	10344478	98488850	良辰晓富	146106	0	1	1	2	1	2017/4/30 16:48		2017/4/30 16:50	134	0	0	3200
146	10344691	98489508	雅柔乄卿惜	146106	0	2	3	1	1	2017/4/30 17:58		2017/4/30 17:58	44	0	0	7000
146	10344776	98489693	寒萧月	146106	0	2	3	11	1	2017/4/30 18:19		2017/4/30 21:26	1562	0	0	14360
146	10344799	98489771	霖雨林	146100	0	2	3	8	2	2017/4/30 18:25	2017/4/30 18:55	2017/4/30 18:53	1313	0	50	5164
146	10344801	98489717	七星魔龙	146001	0	1	5	4	1	2017/4/30 18:25		2017/4/30 18:31	354	0	0	12152
146	10344902	98490091	流星慧宝	146106	0	2	3	50	1	2017/4/30 18:56		2017/5/1 21:37	6954	10	366	115475
146	10344911	98490104	君彿	146106	0	2	3	6	1	2017/4/30 18:59		2017/5/20 13:54	1707	0	50	14177
146	10344946	96731064	紫云乄宁以つ	146106	0	1	4	2	1	2017/4/30 19:13		2017/4/30 19:14	52	0	0	3200
146	10345026	98490504	di？ungan	146106	0	2	5	4	2	2017/4/30 19:45	2017/4/30 19:52	2017/4/30 19:49	286	0	50	2161
146	10345056	98490504	紫雨诗秀	146106	0	2	3	1	2	2017/4/30 19:55	2017/4/30 19:56	2017/4/30 19:56	53	0	0	0
146	10345064	98490504	sssdf	146106	0	2	2	1	2	2017/4/30 19:57	2017/4/30 19:58	2017/4/30 19:58	53	0	0	0
146	10345074	98490504	di？ungann	146106	0	2	3	37	1	2017/4/30 20:01		2017/4/30 21:54	6273	0	250	38301
146	10345208	98491095	重楼铁柳つ	146106	0	1	4	2	1	2017/4/30 20:44		2017/4/30 20:52	486	0	50	7524
146	10345310	98489693	筱逸	146106	0	2	3	1	1	2017/4/30 21:15		2017/4/30 21:16	56	0	0	0
146	10345332	98489693	寒筱逸	146005	0	2	3	1	1	2017/4/30 21:20		2017/4/30 21:22	113	0	0	0
146	10345365	98491501	寒筱月	146106	0	2	3	1	1	2017/4/30 21:29		2017/4/30 21:32	63	0	0	0
146	10345491	98491897	堕落的·少年	146106	0	1	4	17	1	2017/4/30 22:09		2017/4/30 22:45	2157	0	50	5628
146	10345600	98492132	嘉誉萌胜灬	146106	0	1	5	13	1	2017/4/30 22:38		2017/4/30 22:59	1138	0	0	6970
146	10345697	98492424	楓颖芳尔灬	146106	0	2	3	19	1	2017/4/30 23:09		2017/4/30 23:51	2546	0	0	21492
146	10345744	98492613	南井咏赐	146088	0	1	4	1	1	2017/4/30 23:33		2017/4/30 23:38	333	0	0	7000
146	10345809	98492944	mijun	146106	0	2	3	76	1	2017/5/1 0:23		2017/5/14 14:43	27538	0	251	1674218
146	10345816	98445066	倾国美音	146106	0	2	3	74	1	2017/5/1 0:27		2017/5/24 21:50	23872	0	728	1878842
146	10345902	98493426	淡紫色嘚	146106	0	1	4	11	1	2017/5/1 1:52		2017/5/1 2:22	1792	60	208	15060
146	10346066	98494707	重楼简虹	146106	0	1	1	2	1	2017/5/1 6:26		2017/5/1 6:33	363	0	0	7401
146	10346100	98494765	鬼亦	146106	0	1	5	15	1	2017/5/1 6:44		2017/5/1 7:38	3234	0	195	20752
146	10346139	98494879	雷成耕晋	146106	0	1	4	18	1	2017/5/1 7:05		2017/5/1 7:56	2520	0	50	2852
146	10346370	98495506	七夜の苑睐	146106	0	2	3	4	1	2017/5/1 8:49		2017/5/1 9:58	3330	0	0	12282
146	10346410	98495610	銷魂夫良	146106	0	1	1	1	1	2017/5/1 9:06		2017/5/1 9:07	29	0	0	0
146	10346446	98495716	★古月洺平★	146106	0	2	2	8	1	2017/5/1 9:19		2017/5/1 9:49	1789	0	0	15619
146	10346530	98495973	阳晗	146103	0	2	5	29	1	2017/5/1 9:45		2017/5/6 8:46	3860	0	100	33441
146	10346553	98496058	馨雪恋清	146106	0	2	3	16	1	2017/5/1 9:55		2017/5/1 14:43	5934	0	0	8518
146	10346794	98496597	洺馨羽晓	146095	0	2	3	70	1	2017/5/1 11:10		2017/5/16 18:20	10181	0	107	6521
146	10346896	98496830	血染亦丽	146106	0	2	5	49	1	2017/5/1 11:46		2017/5/4 20:52	12093	0	640	199668
146	10346958	98496974	徘岸海螺红枫	146002	0	2	3	15	1	2017/5/1 12:07		2017/5/1 12:57	2446	0	0	3544
146	10347046	98478035	青峰乄琴灿	146106	0	1	4	8	2	2017/5/1 12:29	2017/5/1 12:40	2017/5/1 12:38	565	0	0	10722
146	10347075	98497188	冥锋永恒	146106	0	1	4	77	1	2017/5/1 12:34		2017/5/11 21:49	57693	0	1728	326493
146	10347096	98478035	凌云丨世实★	146106	0	1	4	8	1	2017/5/1 12:40		2017/5/1 12:50	632	0	50	5521
146	10347149	98497397	★浩音世欣★	146098	0	1	1	12	1	2017/5/1 12:56		2017/5/1 13:21	1496	0	80	3185
146	10347224	98497551	舞辰若妍	146106	0	2	3	8	1	2017/5/1 13:15		2017/5/1 13:29	822	0	0	10912
146	10347298	98497706	丿柏之光紫灬	146106	0	1	1	15	1	2017/5/1 13:31		2017/5/1 13:52	1298	0	50	21137
146	10347367	98492944	maya	146106	0	2	5	35	1	2017/5/1 13:51		2017/5/5 19:50	4720	0	360	37546
146	10347423	98497996	落花恋笙	146106	0	2	3	8	2	2017/5/1 14:08	2017/5/1 14:36	2017/5/1 14:17	517	0	0	5931
146	10347465	98497996	丿情緣艺妍つ	146106	0	2	2	6	1	2017/5/1 14:21		2017/5/1 14:29	433	0	0	1273
146	10347494	98497996	南郭盛轩	146106	0	1	5	6	2	2017/5/1 14:29	2017/5/1 15:02	2017/5/1 14:36	392	0	0	935
146	10347500	98498174	千里鱼佑灬	146106	0	1	5	8	1	2017/5/1 14:32		2017/5/7 7:53	1020	0	450	5429
146	10347514	98497996	丿妙音妙海	146106	0	1	4	6	1	2017/5/1 14:37		2017/5/1 14:43	380	0	0	6436
146	10347731	98435745	玉儿飞	146002	0	2	3	4	1	2017/5/1 15:53		2017/5/1 16:00	372	0	0	12502
146	10347755	98498988	leom	146106	0	1	5	43	1	2017/5/1 16:01		2017/5/1 17:49	6482	0	245	110185
146	10347764	98435745	九十八	146002	0	1	5	3	1	2017/5/1 16:03		2017/5/1 16:05	163	0	0	100
146	10347955	98453163	浩虎斌末	146106	0	1	5	35	1	2017/5/1 17:08		2017/5/4 18:58	9383	60	348	17285
146	10348086	98364912	玉榮	146103	0	2	2	6	1	2017/5/1 17:51		2017/5/13 13:26	622	0	250	6127
146	10348163	98500112	雨夜孤银	146106	0	1	1	2	1	2017/5/1 18:21		2017/5/1 18:28	456	0	0	3200
146	10348323	98490091	兆寂邑夏	146106	0	1	1	1	1	2017/5/1 19:50		2017/5/1 19:50	5	212	0	0
146	10348817	98502905	钟离灵采★	146106	0	2	3	4	1	2017/5/2 0:42		2017/5/2 0:48	352	0	50	12185
146	10349202	98504604	风雨丨芙婷	146093	0	2	3	1	1	2017/5/2 9:04		2017/5/2 9:05	54	0	0	7000
146	10349432	98505094	凌源程	146106	0	1	5	1	1	2017/5/2 12:18		2017/5/2 12:20	73	0	0	7000
146	10349545	98341500	暗月茵兰	146106	0	2	3	65	1	2017/5/2 13:35		2017/5/3 17:20	28561	0	865	273578
146	10349600	98505470	原秉顺梅	146106	0	1	1	5	1	2017/5/2 14:30		2017/5/2 14:36	371	0	0	6741
146	10349624	98505531	凤舞乄苗紫	146106	0	1	4	10	1	2017/5/2 14:50		2017/5/2 15:31	1779	0	0	7234
146	10349643	98498988	lubj	146106	0	1	4	18	1	2017/5/2 15:07		2017/5/3 23:39	2019	0	50	19254
146	10349671	98505688	傲世丶诗狂	146106	0	1	4	6	1	2017/5/2 15:33		2017/5/2 15:44	575	0	0	1083
146	10349680	98505723	光誉乄湃范	146106	0	1	1	63	1	2017/5/2 15:44		2017/5/3 15:57	18415	0	743	395938
146	10349816	98506103	纳兰睿运灬	146106	0	1	1	6	1	2017/5/2 17:32		2017/5/2 17:39	460	0	0	1381
146	10349840	98481263	紫轩乄沫熙vn	146106	0	2	2	22	1	2017/5/2 17:42		2017/5/4 10:59	5023	0	108	21163
146	10350083	98506643	情殇丶苏烟	146106	0	1	1	85	1	2017/5/2 19:52		2017/5/30 10:42	21422	0	2890	810351
146	10350104	98506670	★凤烙化夕	146106	0	1	5	6	1	2017/5/2 20:04		2017/5/2 20:33	1290	0	0	6293
146	10350133	98506720	傲气勇明	146106	0	1	1	1	1	2017/5/2 20:17		2017/5/2 20:17	3	0	0	0
146	10350222	98506670	永勒盼空	146106	0	1	4	7	1	2017/5/2 21:09		2017/5/2 21:18	509	0	0	7030
146	10350407	98507317	肆耀面对微笑	146106	0	1	4	2	1	2017/5/2 22:57		2017/5/2 22:57	46	0	0	3200
146	10350464	98507472	zzszz	146106	0	2	5	8	1	2017/5/2 23:55		2017/5/3 0:08	789	0	26	5556
146	10350481	98507472	zzxzz	146106	0	1	4	4	1	2017/5/3 0:09		2017/5/3 0:20	657	0	0	12942
146	10350629	98497188	琴瑟梦云	146106	0	2	3	11	1	2017/5/3 2:01		2017/5/3 2:18	1028	0	50	14313
146	10350632	98507780	丿天山海草	146106	0	1	4	1	1	2017/5/3 2:10		2017/5/3 2:11	56	0	0	0
146	10350636	98507780	丶哼好吧	146001	0	1	1	1	1	2017/5/3 2:20		2017/5/3 2:22	70	0	80	0
146	10350909	98508347	★暗夜珊洛	146106	0	2	5	3	1	2017/5/3 10:38		2017/5/3 10:41	141	0	50	5100
146	10350922	98508356	月冰仙子	146106	0	2	3	14	1	2017/5/3 10:45		2017/5/3 11:14	1747	0	50	4479
146	10350963	98487387	古龙津远灬	146106	0	1	1	1	1	2017/5/3 11:22		2017/5/3 11:23	31	0	0	0
146	10350997	98508473	angel凉	146001	0	2	2	19	1	2017/5/3 11:50		2017/5/3 13:26	2355	0	80	21346
146	10351012	98505531	永恒丨潇锐★	146106	0	1	4	8	1	2017/5/3 12:05		2017/5/3 12:20	863	0	0	5360
146	10351032	98508545	清涵清尔	146005	0	2	2	1	2	2017/5/3 12:18	2017/5/3 13:11	2017/5/3 12:18	24	0	0	0
146	10351077	98508604	霓裳泰鸥	146106	0	1	1	1	1	2017/5/3 12:42		2017/5/3 12:47	313	0	0	0
146	10351098	98508473	angel馨妹	146001	0	2	3	8	1	2017/5/3 12:58		2017/5/3 13:04	381	0	0	5679
146	10351116	98508545	雲仙莉芯	146005	0	2	3	3	1	2017/5/3 13:12		2017/5/3 13:18	387	0	0	9100
146	10351135	98508716	悦蓝	146106	0	2	5	57	1	2017/5/3 13:34		2017/5/5 18:01	24375	0	0	415861
146	10351150	98508760	星宿老怪	146001	0	1	4	12	2	2017/5/3 13:53	2017/5/3 20:08	2017/5/3 20:08	1220	0	0	2413
146	10351161	98508760	盘丝大仙	146001	0	2	3	50	1	2017/5/3 14:09		2017/5/4 20:43	9612	0	221	84165
146	10351186	98508821	losa	146106	0	2	5	70	1	2017/5/3 14:30		2017/5/14 23:38	14688	0	824	725852
146	10351320	98508821	qdsad	146106	0	1	5	25	2	2017/5/3 16:46	2017/5/9 16:05	2017/5/6 21:38	3236	0	350	4107
146	10351326	98509151	雄起飞	146106	0	1	1	82	1	2017/5/3 16:51		2017/5/12 19:10	79689	19	1646	9412943
146	10351512	98508716	若晓乄思儿つ	146106	0	2	3	5	2	2017/5/3 18:49	2017/5/3 19:25	2017/5/3 18:55	359	0	0	6684
146	10351525	98508716	上官馨梦	146106	0	2	3	11	1	2017/5/3 18:58		2017/5/3 19:22	1435	0	0	14472
146	10351548	98508604	公子棋寂	146106	0	1	5	3	1	2017/5/3 19:09		2017/5/3 19:14	318	0	0	5163
146	10351577	98508716	无极珊宛	146106	0	2	2	1	2	2017/5/3 19:25	2017/5/3 19:29	2017/5/3 19:25	8	0	0	0
146	10351588	98508716	梦殒星落	146106	0	2	2	11	1	2017/5/3 19:30		2017/5/3 20:18	1776	0	0	4392
146	10351669	98509849	锦宏の仙神	146106	0	1	1	1	1	2017/5/3 20:13		2017/5/3 20:14	64	0	0	0
146	10351703	98508760	五毒书生	146001	0	1	1	12	2	2017/5/3 20:26	2017/5/3 20:47	2017/5/3 20:46	1200	0	0	19609
146	10351721	98509953	左边那片晴天	146001	0	1	4	2	1	2017/5/3 20:37		2017/5/3 20:43	376	0	0	3200
146	10351735	98508760	星宿老怪丶	146001	0	1	5	32	1	2017/5/3 20:48		2017/5/4 20:04	3512	0	100	41853
146	10351824	98510136	狂剑剑陵	146002	0	1	4	8	1	2017/5/3 21:24		2017/5/3 21:38	868	0	50	10674
146	10351983	98510496	广贞乄遮迗	146106	0	1	1	1	1	2017/5/3 22:54		2017/5/3 22:55	59	0	0	7000
146	10352173	98510845	阳勇の帆萌	146106	0	1	4	9	1	2017/5/4 1:05		2017/5/4 1:15	555	0	50	5324
146	10352389	39479628	安慕天淑	146106	0	2	2	3	1	2017/5/4 7:47		2017/5/4 7:52	334	0	50	9115
146	10352491	98511315	剑啸图悦	146106	0	1	4	4	1	2017/5/4 9:49		2017/5/4 9:52	180	0	0	2215
146	10352495	98511335	沉默の楚洲	146106	0	1	1	4	1	2017/5/4 9:58		2017/5/6 11:41	516	0	0	7272
146	10352502	98511308	车逸盛剑丶	146106	0	1	4	8	1	2017/5/4 10:04		2017/5/4 10:18	842	0	50	5635
146	10352572	98511515	丿薀柔治先灬	146100	0	1	4	52	1	2017/5/4 11:25		2017/5/4 17:31	10382	0	100	272850
146	10352594	98511553	萧落依	146106	0	2	2	20	1	2017/5/4 11:45		2017/5/4 13:09	3680	0	100	21047
146	10352656	98508760	五毒教主	146001	0	2	2	26	2	2017/5/4 12:37	2017/5/4 19:53	2017/5/4 19:52	2346	0	100	17073
146	10352665	98469731	司徒？心雅	146105	0	2	3	3	2	2017/5/4 12:46	2017/5/4 12:49	2017/5/4 12:48	98	8	200	5100
146	10352668	98469731	司徒？胜男	146105	0	1	5	6	1	2017/5/4 12:50		2017/5/6 0:22	656	8	300	6424
146	10352681	96138919	濹玖丶	146100	0	2	5	8	1	2017/5/4 12:57		2017/5/4 13:09	695	0	100	10607
146	10352712	98508821	lpgon	146106	0	1	4	20	1	2017/5/4 13:14		2017/5/6 21:57	2007	0	62	20885
146	10352726	98511850	九化古候	146106	0	1	1	3	1	2017/5/4 13:29		2017/5/4 13:33	224	0	0	9100
146	10352902	98440966	行朝の丰珍★	146002	0	1	1	3	1	2017/5/4 16:02		2017/5/4 16:13	692	0	0	9232
146	10352930	98512284	水潺潺	146106	0	2	3	2	1	2017/5/4 16:42		2017/5/4 16:45	213	0	0	3200
146	10352943	98512284	水潺潺。	146106	0	2	3	8	1	2017/5/4 16:48		2017/5/4 17:02	812	0	0	16029
146	10352960	98511927	zerokk	146106	0	1	1	7	1	2017/5/4 16:58		2017/5/4 23:30	719	0	50	14927
146	10352999	98512382	洛芊芊★	146106	0	2	2	1	1	2017/5/4 17:22		2017/5/4 17:23	55	0	0	7000
146	10353085	98512579	九幽の风裳★	146106	0	2	3	6	1	2017/5/4 18:24		2017/5/4 18:32	440	0	0	11149
146	10353109	98512650	★战堂世少	146106	0	1	5	7	1	2017/5/4 18:46		2017/5/4 18:56	608	0	50	6770
146	10353127	98512690	冰安畅智	146106	0	1	4	4	1	2017/5/4 18:56		2017/5/4 19:07	658	0	0	7318
146	10353152	98512732	咏妍情涵	146106	0	2	3	4	1	2017/5/4 19:05		2017/5/4 19:16	660	0	0	12852
146	10353163	98512749	lyos	146106	0	1	4	4	1	2017/5/4 19:08		2017/5/4 19:11	124	0	0	2155
146	10353173	98512770	冰梦千薇	146101	0	2	3	75	1	2017/5/4 19:15		2017/5/16 21:44	13027	0	1610	4082743
146	10353207	98511515	丿君慧七灿つ	146100	0	2	2	7	1	2017/5/4 19:38		2017/5/4 19:51	745	0	30	6980
146	10353212	98512843	佳人°	146001	0	2	2	8	1	2017/5/4 19:43		2017/5/4 19:54	673	0	0	5577
146	10353228	98508760	火云邪神·	146001	0	1	1	6	2	2017/5/4 19:55	2017/5/4 20:01	2017/5/4 20:00	325	0	0	1324
146	10353307	98513027	vntest	146106	0	1	4	13	1	2017/5/4 20:29		2017/5/4 20:51	1231	0	80	16112
146	10353345	98508760	屠夫张三	146001	0	1	1	54	1	2017/5/4 20:51		2017/5/4 23:18	8829	0	170	75839
146	10353358	98513192	孤傲乄賢洺	146106	0	2	2	8	1	2017/5/4 21:01		2017/5/4 21:25	1435	0	0	5585
146	10353420	55141461	燕丨峰寒つ	146106	0	1	4	17	1	2017/5/4 21:35		2017/5/4 22:08	1972	0	150	15930
146	10353478	98513533	雪陌幽彤	146106	0	2	3	6	1	2017/5/4 22:13		2017/5/4 22:57	920	0	0	6202
146	10353498	98513575	思念…回忆	146106	0	2	3	10	1	2017/5/4 22:26		2017/5/4 22:40	878	0	50	7243
146	10353506	98513619	龙青通易	146106	0	1	1	52	1	2017/5/4 22:35		2017/5/5 2:34	14340	0	0	344156
146	10353560	98511927	zeroooo	146106	0	1	4	8	1	2017/5/4 23:11		2017/5/4 23:24	775	0	175	5534
146	10353564	98513757	皇锐乄灿莲灬	146106	0	1	5	58	1	2017/5/4 23:12		2017/5/7 10:23	13911	0	146	367176
146	10353565	98513762	归痕画若丶	146106	0	1	4	48	1	2017/5/4 23:13		2017/5/5 23:48	9650	0	351	182707
146	10353590	98511927	zero00	146106	0	1	5	7	1	2017/5/4 23:32		2017/5/4 23:42	487	0	50	15082
146	10353609	98513889	sktpeanut	146106	0	1	5	5	1	2017/5/4 23:57		2017/5/5 0:03	346	0	50	6402
146	10353698	98469731	？小妮妮？	146106	0	2	3	2	2	2017/5/5 0:40	2017/5/6 0:23	2017/5/5 0:47	429	0	0	3200
146	10354048	98515017	王者乄秋思	146106	0	2	3	15	1	2017/5/5 9:44		2017/5/5 11:39	1429	0	99	20867
146	10354843	98508716	丿情緣莉莎つ	146002	0	2	3	3	1	2017/5/5 12:47		2017/5/5 12:52	292	0	0	100
146	10354855	98515649	徐离屠苏	146106	0	1	4	29	1	2017/5/5 12:49		2017/5/7 18:38	4108	60	548	37860
146	10354882	98515673	李慕婉	146106	0	2	3	13	1	2017/5/5 12:55		2017/5/5 16:23	1793	0	50	15901
146	10355081	98515782	kaisoul	146106	0	1	5	18	1	2017/5/5 13:36		2017/5/5 19:57	2202	0	50	4302
146	10355354	98516004	神龙丨嘉凌	146999	0	1	1	1	1	2017/5/5 14:54		2017/5/5 14:59	239	0	0	0
146	10355468	98515760	灵芳丨七沁丶	146106	0	2	5	58	1	2017/5/5 15:23		2017/5/16 16:11	9205	0	1223	18823
146	10355603	98516191	平凡的人生	146106	0	1	1	4	1	2017/5/5 15:52		2017/5/5 15:57	332	0	0	2251
146	10355717	98516302	呆萌小螃蟹★	146106	0	2	2	14	1	2017/5/5 16:16		2017/5/5 16:38	1296	0	50	20157
146	10355753	98516328	苔味	146106	0	2	3	6	1	2017/5/5 16:24		2017/5/5 16:48	1396	0	0	11224
146	10355886	98516431	叶落丨歌朋	146999	0	1	1	1	1	2017/5/5 16:54		2017/5/5 16:57	186	0	0	0
146	10355917	98516450	子书の亭英	146999	0	1	1	1	1	2017/5/5 16:58		2017/5/5 17:01	128	0	0	0
146	10356784	98517078	百撕不得q姐	146106	0	1	1	26	1	2017/5/5 18:58		2017/5/5 23:44	3151	0	150	21782
146	10357494	98517550	0o飘渺o0	146106	0	2	2	77	1	2017/5/5 20:13		2017/5/9 20:37	27852	0	785	62623
146	10357504	98517577	taob？lùn	146106	0	1	4	6	1	2017/5/5 20:15		2017/5/5 20:27	644	0	0	6398
146	10357690	98517676	詠逺の姿琦つ	146106	0	2	2	15	1	2017/5/5 20:32		2017/5/5 22:33	3643	0	20	2784
146	10357751	98517752	丿妙音雄涉	146106	0	1	4	4	1	2017/5/5 20:39		2017/5/5 21:08	479	0	0	12611
146	10357754	98517743	778996505	146106	0	2	3	37	1	2017/5/5 20:39		2017/5/6 13:17	5776	0	175	40929
146	10358086	98518009	浩衍玉进	146106	0	1	4	14	1	2017/5/5 21:11		2017/5/5 22:06	3178	0	28	11827
146	10358339	98518168	atank	146106	0	1	4	4	1	2017/5/5 21:34		2017/5/5 21:39	252	0	50	12352
146	10358815	98518466	九月的天气	146106	0	1	1	9	1	2017/5/5 22:22		2017/5/5 22:32	608	0	50	5282
146	10358823	98518425	陳明	146106	0	1	4	2	1	2017/5/5 22:22		2017/5/5 22:28	314	0	0	3200
146	10359198	98518744	卉夢の惜玲	146106	0	2	2	10	1	2017/5/5 22:59		2017/5/5 23:17	1091	0	0	7286
146	10359797	98519036	丿梦夕暖蔓	146106	0	2	3	13	1	2017/5/6 0:07		2017/5/12 20:23	1479	0	100	6070
146	10359921	98469731	上官？静儿	146106	0	2	2	67	1	2017/5/6 0:26		2017/5/8 23:54	10695	0	910	1950847
146	10361452	98519847	俊远戎卓★	146106	0	1	1	4	1	2017/5/6 8:07		2017/5/6 8:25	1113	0	50	2428
146	10361862	98520084	倾城轩秋	146106	0	2	3	11	1	2017/5/6 9:00		2017/5/6 13:21	869	0	50	14554
146	10362038	98331755	菰傲翔何灬	146005	0	1	1	3	1	2017/5/6 9:23		2017/5/20 11:38	2011	0	0	5463
146	10362117	98486806	芳雅巧夏	146106	0	2	5	6	1	2017/5/6 9:31		2017/5/6 9:38	434	0	0	1152
146	10362199	98520249	雷霆荣战	146106	0	1	4	5	1	2017/5/6 9:39		2017/5/6 9:55	850	0	0	6224
146	10362385	98520360	暖月柠檬つ	146100	0	2	2	3	1	2017/5/6 10:02		2017/5/6 10:07	306	0	50	5100
146	10362768	98520617	丿木弘嘉量灬	146106	0	1	4	7	1	2017/5/6 10:46		2017/5/6 11:02	577	0	0	6827
146	10362781	98520628	烽火飘零	146106	0	1	4	3	2	2017/5/6 10:47	2017/5/6 13:17	2017/5/6 10:51	232	0	0	9211
146	10362933	98520807	丿剑承井季	146106	0	1	1	1	1	2017/5/6 11:19		2017/5/6 11:20	59	0	0	7000
146	10363196	98521126	神经味少女	146001	0	2	3	14	1	2017/5/6 12:25		2017/5/6 22:27	2424	0	0	16069
146	10363279	98521254	夢雪丽颖	146106	0	2	3	8	1	2017/5/6 12:43		2017/5/6 13:06	1387	0	50	5924
146	10363424	98520628	无心浩力	146106	0	1	4	3	2	2017/5/6 13:08	2017/5/6 13:16	2017/5/6 13:15	382	0	0	9244
146	10363456	98520628	百冰年范つ	146106	0	1	5	8	1	2017/5/6 13:17		2017/5/7 11:26	1231	0	0	5612
146	10363896	98521964	烈焰涵忆つ	146106	0	1	1	40	1	2017/5/6 14:37		2017/5/12 21:17	8092	0	100	69848
146	10363942	98521998	孤星荣兆	146106	0	1	1	1	1	2017/5/6 14:43		2017/5/6 14:54	73	0	0	0
146	10364128	98520628	傲气宝痕	146106	0	1	4	7	1	2017/5/6 15:18		2017/5/6 15:29	644	0	0	15174
146	10364195	98522294	百冰可顺	146093	0	1	4	38	1	2017/5/6 15:33		2017/5/8 14:13	5194	0	364	1597
146	10364211	98522314	亦峻の班颖つ	146106	0	1	1	13	1	2017/5/6 15:37		2017/5/6 15:51	836	0	80	6566
146	10364266	98522378	逍遥丰田	146106	0	1	4	7	1	2017/5/6 15:48		2017/5/6 15:58	548	0	0	15124
146	10364292	98522314	情緣淑蔓	146106	0	2	3	1	1	2017/5/6 15:52		2017/5/6 15:57	319	0	0	0
146	10364323	98522314	春婧柠梦	146001	0	2	3	6	1	2017/5/6 15:56		2017/5/6 16:06	565	0	0	1293
146	10364394	98520807	月苍景雪	146106	0	1	1	4	1	2017/5/6 16:05		2017/5/6 16:13	416	0	0	2146
146	10364404	98522314	雪弦诗佩	146001	0	2	2	6	1	2017/5/6 16:06		2017/5/6 16:12	391	0	0	1118
146	10364599	98522698	榮耀齐卉	146101	0	1	4	1	1	2017/5/6 16:44		2017/5/6 16:44	10	0	0	0
146	10364632	98522730	贺兰可涯	146101	0	1	4	78	1	2017/5/6 16:49		2017/5/13 17:23	26921	60	1363	1350156
